Company,Cluster,Industry
c3Ae268=BD9Cb11,24,Healthcare
b06CC&3C367f54d,6,Healthcare
67#0Fb414294100,15,Healthcare
815Ef29B86F8$89,15,Healthcare
D12c$6E1bf29787,15,Healthcare
68a*Eaf4cA51f49,3,Healthcare
6+Ab7bc2942be20,15,Healthcare
f2FB3eCB92*071f,15,Healthcare
F15f22474#3B6EB,14,Healthcare
79@508a8CC9FA74,15,Healthcare
*8545814070F30C,15,Healthcare
96cC7a#9EeD03a8,6,Healthcare
c2-82D27E2d6740,15,Healthcare
a17B053636c7e-9,2,Healthcare
E2Ed70D8445E4*2,15,Healthcare
Cb432acdB9BF@A0,8,Healthcare
c0Bed21b6D7_996,15,Healthcare
77831787D34767_,14,Healthcare
8539520*D3e04B6,15,Healthcare
!75e1D8CFb4013E,15,Healthcare
800915671DE02d#,15,Healthcare
Dd253C+ff84f18B,9,Healthcare
353895E2C927$DA,9,Healthcare
037e5a=16B5e3c2,15,Healthcare
4BF5$65Eb48BED6,25,Healthcare
e4E1DCE9*72d339,2,Healthcare
50d8235EC8D63^7,2,Healthcare
ab754_4eb6712c9,7,Healthcare
7c8fd_37621d9d3,15,Healthcare
A2fc_45261f20AD,2,Healthcare
2a5c66992fA13&6,15,Healthcare
ec7F6131bd71*65,15,Healthcare
69963F724+6736C,5,Healthcare
1adE5+2079c4182,28,Healthcare
CcF170A6_D280CF,15,Healthcare
Db9EF5077#07432,5,Healthcare
Af434_8bB404E3A,12,Healthcare
D298269BA44^5d4,15,Healthcare
0d*64C02815377a,31,Healthcare
31170FbB0e!b153,15,Healthcare
@E25299223Ec75a,2,Healthcare
f9fA0D17-4F0fc8,15,Healthcare
3eC7505bd34=29a,15,Healthcare
fCf%f5B4EfF48c7,15,Healthcare
8a00e4ea4E8C@60,15,Healthcare
2084e3$c5f4b8D7,15,Healthcare
3=5a9d302f6f5Dd,15,Healthcare
3054$46bb7F397A,15,Healthcare
81F84e65=a2ED47,6,Healthcare
6d3f8056c0E10&8,15,Healthcare
!e25511AA972347,15,Healthcare
&cA6c862ba6bC0e,18,Healthcare
0Aaa+F8DB0b01aD,15,Healthcare
16^0188D6D5635B,15,Healthcare
255D70-0FD021a0,15,Healthcare
=eaeAfe95aEAF7d,15,Healthcare
F1f9F1E53d00A*6,15,Healthcare
34$39F147498F2b,15,Healthcare
fC1-B51363dAcb6,15,Healthcare
AB3065_57F6be92,15,Healthcare
6A7B621f^b7CE02,15,Healthcare
cd430be38!C9c2F,15,Healthcare
848ba720DDE56*7,15,Healthcare
5B6F7BE*0E3A768,15,Healthcare
5_5B8a1CF5eA683,15,Healthcare
CF$b151A5a8657C,15,Healthcare
3a2076d-75fbe3A,18,Healthcare
327517B9b5&6F06,15,Healthcare
dC52=f8542f90C7,15,Healthcare
524eDE5&E3095DE,15,Healthcare
4e719812dc79F*8,14,Healthcare
b992FD0*71c99FB,3,Healthcare
0$AF30f2dc844EC,15,Healthcare
-e233156025Ac90,15,Healthcare
4D@2a01BFD04E6d,15,Healthcare
1f^1a631c1D4393,3,Healthcare
%79B31DaC9e306a,8,Healthcare
E6fb+0EF8da1732,15,Healthcare
34aab_735FDd80C,31,Healthcare
E21542456*8Af86,15,Healthcare
11E6ef05cb8ca7=,15,Healthcare
5fe4DD72A75&1C6,15,Healthcare
7F8Cf91750fd69#,15,Healthcare
4f643eb26D8dD_e,15,Healthcare
80e166D01C9BB2_,15,Healthcare
d*C03666b6c74c3,15,Healthcare
B4cdb_57C0292E3,15,Healthcare
!EF735D50CB1022,15,Healthcare
E33dd699F6E0%6E,25,Healthcare
038*3B6c8269501,15,Healthcare
FDA4A6dd92414@d,31,Healthcare
d5Ec2_869d057a7,15,Healthcare
3F624f6Fe96B6-7,15,Healthcare
Dd3cA6!ee5178B2,15,Healthcare
2*E6D4896Fa97fA,9,Healthcare
8c9773197_e9a5D,15,Healthcare
E-27A7582373B9E,15,Healthcare
9528=bC62cE1EE2,15,Healthcare
8_B3fAA68C07520,3,Healthcare
FA6b0e7691C9A+4,15,Healthcare
B187@1bc2aed6CF,15,Healthcare
4968C9490$210A4,15,Healthcare
6755A72*2C8aeE7,15,Healthcare
4B7*69e6aD056d8,15,Healthcare
c5E&26Fd7667475,15,Healthcare
0f6B6B296701c3+,7,Healthcare
0F75ae4D0!d4d84,15,Healthcare
6F*D5Bd6142a632,15,Healthcare
D005f20BD_f9691,15,Healthcare
d22404BB73-108F,15,Healthcare
E8b06cd*CB94b30,14,Healthcare
C#755187205f1B4,34,Healthcare
5-1565f46f1cE2D,31,Healthcare
F1fCA_3B23c5d1d,15,Healthcare
9AaE5ab+e2f16e1,5,Healthcare
c3050a9_179665b,15,Healthcare
2668a9-BB0893F8,15,Healthcare
7453533!765D755,15,Healthcare
4a2037!5ab45557,15,Healthcare
c5598C$E7b01160,15,Healthcare
635f84a806678d#,15,Healthcare
^6b576B85dD0Ff1,15,Healthcare
2153=8B26094C22,15,Healthcare
28%748A2aF1B23c,15,Healthcare
7b80808D*5e111a,15,Healthcare
D$b8422E7AcA6D9,15,Healthcare
6d81De!774a4743,15,Healthcare
342F69f6e279&D3,34,Healthcare
708b4#9cA2943aC,15,Healthcare
83f819Fa2de313@,9,Healthcare
d97e788D48D-2be,14,Healthcare
a6E!f9c215BC0b0,15,Healthcare
81A9E218A!3285E,15,Healthcare
D640627C5c6&676,4,Healthcare
5*43a3A965b4763,15,Healthcare
D4a14bEc51&946f,3,Healthcare
1C20A31d%bCf3Ec,10,Healthcare
5389329056F-Cc6,25,Healthcare
F&e94bA84C0c4A7,15,Healthcare
8598aD_009E7e49,2,Healthcare
48DE7afb24a3e_9,14,Healthcare
0*9fE57BA9531e9,14,Healthcare
96f02F50bdA2^37,15,Healthcare
08%4e227488B375,15,Healthcare
Ad!665d8a36eDfF,9,Healthcare
f0*7fa02Da4aF12,2,Healthcare
23Ff73984&b5B90,15,Healthcare
7E562#aE9622F96,15,Healthcare
bF7*F3065C31369,24,Healthcare
9BF5#2715a9F7e3,31,Healthcare
2413447_6d33c3f,15,Healthcare
1d*7dD186eD22f5,15,Healthcare
6Cd3A4=689E6122,15,Healthcare
c6DBB85*6611986,32,Healthcare
9e5171531671%Da,15,Healthcare
ce70A36&Fcf2BD6,28,Healthcare
14C31B%1e0A3C8B,15,Healthcare
69d4AAb36*f0df3,15,Healthcare
017E8eA5cB$BBaB,15,Healthcare
2c311a1A@170A65,15,Healthcare
e5F2b#0aAb19756,15,Healthcare
eDB!29bfD03D03D,15,Healthcare
DCE03a0b17d!6c2,2,Healthcare
53067cc0+0Cf262,15,Healthcare
E1d3B09A42+72cf,2,Healthcare
781*13b72D30bd7,15,Healthcare
=ec2EfcaabB27Af,8,Communication Services
c66!1C0DA860DF1,8,Communication Services
3932Bc9112BFA7@,7,Communication Services
7BB03@db42A3Ea9,32,Communication Services
7056E@aC157738A,8,Communication Services
2%3BFD91313ae5c,24,Communication Services
1Ea*D8496372889,8,Communication Services
a76%4C8a8A69c5E,8,Communication Services
7b42040Dc968-AE,8,Communication Services
d6&9cF6B2fB79d4,8,Communication Services
36$18Fe91ca0699,8,Communication Services
5f!d51913EE9A7B,8,Communication Services
E58F09348_959dD,5,Communication Services
a-cf6C571Ce7F4d,2,Communication Services
71&e2205691B94a,8,Communication Services
879cDdd9%9f77e8,5,Communication Services
F-B643a0C192602,28,Communication Services
86!8806E248Bd1d,4,Communication Services
B4F7^7955859Fc5,14,Communication Services
6$6CB684f0Ba9CA,34,Communication Services
7D^Af55e3f93AF9,8,Communication Services
61e_3F9e3aC74e6,28,Communication Services
EFA9#df5c142ebF,5,Communication Services
5da42862245@631,8,Communication Services
e2c-622DC472f4D,24,Communication Services
621-67091B459C1,14,Communication Services
fA25C4D^254f4B8,40,Communication Services
66cf0B304&06E7c,5,Communication Services
3b75F16=258D99A,12,Communication Services
dc261a73A2B4#30,9,Communication Services
542c443eFFBBc+b,2,Communication Services
524786B_eD97D32,6,Communication Services
efD5%7a71338722,5,Communication Services
311*94cDc7722b2,28,Communication Services
58&DE243B90ec5d,24,Communication Services
b+3CF1E6B200681,8,Communication Services
c5f%d710018c1cE,4,Communication Services
deADD0df6e0=B2d,4,Communication Services
Ea7523F2_3B7aDC,2,Communication Services
^a59f592f1B572b,3,Communication Services
C7c9F279B*38cf6,8,Communication Services
a8971823caFBF2^,8,Communication Services
2$236FF0fE9A9C0,24,Communication Services
^9e4135a204FEbb,24,Communication Services
787CE728*dc2BD9,5,Communication Services
438981dC33d&C61,24,Communication Services
6+6292bcEf5853C,24,Communication Services
6301797083C$1E5,2,Communication Services
796B3361d1^3568,40,Communication Services
Fe8c434857560&4,24,Communication Services
4$184E4B184B76D,2,Communication Services
5&00A5B7dE4A5E0,18,Communication Services
%a47cfF7340F590,24,Communication Services
34e890B605302B-,24,Communication Services
559CbDf!f23A1e7,8,Communication Services
3D9D$92c166ECc6,10,Communication Services
40-f4Af346ed45c,24,Communication Services
5Cf42868992&756,2,Communication Services
1%9535B13143b82,18,Communication Services
10bF08+FfFC0F61,10,Communication Services
783851B1F$DbcDd,24,Communication Services
6b47F92f+B2bDF8,2,Communication Services
b0d-821B529f78D,12,Communication Services
e1+C492d734afae,4,Communication Services
2BA8_45a1279D69,4,Communication Services
27A8fa196e98*41,14,Communication Services
CD^02B21cFA7842,8,Communication Services
C4344Fc&be74c51,2,Communication Services
F%e098F56834e9b,3,Industrials
%bb311531c9428b,8,Industrials
8d4#75C9893402e,32,Industrials
6B19d01=9956741,32,Industrials
648f!6cEd832fE6,2,Industrials
3f9a6a7e9F2Fa*0,7,Industrials
6cDC5a0C5b39_Eb,40,Industrials
&BC41AC9aBe96C4,15,Industrials
A5194939aeD$8c2,6,Industrials
7F05520^4fe8015,28,Industrials
3Cf46137F84%16B,2,Industrials
8D531f692+cEbBe,31,Industrials
$2Ee9cF2Fb8AEc9,7,Industrials
0&654aC35A31861,3,Industrials
1!D7aAE23873607,2,Industrials
92b3E3c7241b2_7,6,Industrials
8610+2F0396D67A,2,Industrials
!4Ab8b10abF1b05,2,Industrials
39-c56dfB4c7834,32,Industrials
Caba2F8C^3F4C5b,5,Industrials
A40D59%D6aF826A,10,Industrials
*eb9FAA8dfefDeB,3,Industrials
0EA=8285a03Ad4a,7,Industrials
261af11Dc8cc+9a,3,Industrials
Dff244e9E264Ac&,7,Industrials
BD5FF9^652C7e38,4,Industrials
72b1446BbB96+7b,2,Industrials
319!47b501BF862,6,Industrials
2C4&fAA60F4598f,3,Industrials
59ecD088c83091_,24,Industrials
307739637dDD7#4,2,Industrials
DA2a05591Afe+C2,3,Industrials
296-50f207d1141,32,Industrials
74743c840_dbFA1,2,Industrials
BFFfC34Cd5a8f@f,7,Industrials
D1BEC8Bb19$C2a8,2,Industrials
D605+E430bc8ad4,34,Industrials
377d*2961316BFc,28,Industrials
@0267b5f6e82835,3,Industrials
9c85969dFf77B+4,14,Industrials
ff!e477B2C80CB5,15,Industrials
+Aed1D245220409,9,Industrials
4cD9963E99da&5f,3,Industrials
2D9B_99889574ea,32,Industrials
4+8AC820C9700e2,12,Industrials
6e45C84f52aB1+F,2,Industrials
f7-497a9EF0e266,2,Industrials
c63E1e0e=01595e,7,Industrials
12d2B8864#0F7fc,7,Industrials
C5446C65B56&05F,12,Industrials
%54B18D9aBbDb3D,9,Industrials
5101d4B!e7d6DA7,25,Industrials
^AeA9a20b61C2F4,7,Industrials
334cDfb14CD&104,6,Industrials
f@7c163143b4d93,2,Industrials
672aeAD0282_59F,24,Industrials
a25A7CF4fEb&493,31,Industrials
Da3b37096#B5C70,18,Industrials
00_F5cFcde5Bd89,3,Industrials
24FBC25=9737e3a,7,Industrials
1c83ac1D682*6B8,7,Industrials
373d$9D2198E9F9,31,Industrials
27c304001961E*5,6,Industrials
061539Ad*38dD96,7,Industrials
5e8-BF2FD5050AA,3,Industrials
F73229E299+39e2,28,Industrials
B9E68fd85d551E_,25,Industrials
Eb76887&576ecB5,40,Industrials
A33D7e!22D87477,7,Industrials
967=e2592B8Be83,9,Industrials
f1e60B2Ef4465B-,9,Industrials
%fb91b37e1956cC,9,Industrials
14f24597b7%9A40,14,Industrials
03b2f386B4676#b,3,Industrials
9354519E4b9b6%8,15,Industrials
E7A450fcD2EA1@0,2,Industrials
6!495554C39ED63,7,Industrials
4e363c37eD7C6A$,25,Industrials
cDAB2F7362e%DB3,32,Industrials
7D2A0c$99CE918b,32,Industrials
d0C2%C682A53386,3,Industrials
2E66+cA4e598ef1,7,Industrials
B13329AD330d2+0,9,Industrials
7a_d9DBf39675Be,2,Industrials
3268313D_3c6cC7,7,Industrials
^B734E8dDDC6D82,9,Industrials
D2*84c2655B3995,2,Industrials
d9C9bc05c364%93,3,Industrials
5049A0061EDE9*d,6,Industrials
4#7f86Cb072C8dc,7,Industrials
d8CBE+a58504644,9,Industrials
64Ad0924EBd142+,7,Industrials
a15848!23f6Bc52,32,Industrials
43^cEC01853F328,3,Industrials
5C89B867F1e8f*9,14,Industrials
1f_A0cFd271Dfc0,25,Industrials
91F08+32dF74aC5,3,Industrials
-eFF76664236380,5,Industrials
4-02393517D2f22,32,Industrials
8D25bE%eBf89314,40,Industrials
7-274c4648B8a31,9,Industrials
Bb41579eC_eb229,6,Industrials
e777b8&256193B6,3,Industrials
@846A3fa9BE08E1,25,Industrials
7@a6198c44E3a37,28,Industrials
308d9D19069C$7D,6,Industrials
*Cfc09271892e94,15,Industrials
1494074ac05AE7^,12,Industrials
3*9c1fE0E7c1b11,6,Industrials
6B1d@322406f2A4,2,Industrials
6605C377BF76b_f,5,Industrials
23c5c0A^1e58EfF,5,Industrials
347B4657E!0Cb9b,24,Industrials
B8fFc533Cd84$A0,5,Industrials
405d7d6a0a&514d,34,Industrials
d9$9566Bc956A47,9,Industrials
C290ea56321C1^D,2,Industrials
1_B66378F333bd0,32,Industrials
45c=0441752b892,12,Industrials
C77B41060c620b+,32,Industrials
FeD18*1b62833b4,7,Industrials
9D^B46a024615D8,25,Industrials
4-2b0AcB8988FCa,32,Industrials
5D7%9222E828e66,4,Industrials
b035D1a9$656804,25,Industrials
9*388d0CE7a21a1,18,Industrials
-93ab20226f6FaE,7,Industrials
997F^eEb7ff9BbA,25,Industrials
FeC5-AE8448c7C1,5,Industrials
2Cfb03399e8=84f,3,Industrials
11e3649b+D5B80D,3,Industrials
49446+B8b970612,2,Industrials
4c4Ee496F@14a0D,10,Industrials
Bc76-EE59fdfeF7,31,Industrials
7215De95E*d241e,15,Industrials
9!db4d0bC44B6F1,18,Industrials
e48-7A246234791,2,Industrials
537B94c5#a1452A,12,Industrials
9394f4D2c6D$a95,12,Industrials
802990FEA9aD5B+,32,Industrials
3D5C*2599928008,9,Industrials
3A17516bD4d73*a,14,Industrials
0c39CE9a9_0d277,14,Industrials
57c_bB3e7f3421d,2,Industrials
55*38702b2C0D8f,3,Industrials
34#CD3401529D15,15,Industrials
1c03f8CF^116456,32,Basic Materials
2211e8D60d56#0C,32,Basic Materials
609458173F79+81,31,Basic Materials
9E1A3b4a44-C1A1,15,Basic Materials
F0e@173787cB8ed,32,Basic Materials
601F_db33C03970,7,Basic Materials
*F3085A96F43142,12,Basic Materials
7$1AbF429C98e8F,31,Basic Materials
446b451429F8#18,2,Basic Materials
D0680FFb7A4=327,7,Basic Materials
f71c42f1e58E8e%,32,Basic Materials
2919594!E564069,9,Financial Services
6584ABfeeF!46B6,7,Financial Services
4837639c@145AfB,7,Financial Services
1736280e*377191,7,Financial Services
5F24b74378!3dA0,9,Financial Services
0C635817Cd554%E,4,Financial Services
3e855B8dC&836A1,7,Financial Services
3C6&c96675462FB,7,Financial Services
8f346Bd542!7b87,7,Financial Services
e=CC9d789656E9B,3,Financial Services
acFb33547c77d4^,12,Financial Services
5C3a8f191113D6+,7,Financial Services
B+De6b2eA57a75B,3,Financial Services
12e783110$796F6,5,Financial Services
a3B1F144547B0$9,32,Financial Services
E53FAA49d41b6*3,7,Financial Services
e9462c10B24b=0A,7,Financial Services
8354723631!f859,18,Financial Services
17585bFA56@44Ba,7,Financial Services
5AbE5516fA4@24E,3,Financial Services
689056f2C^6ACFE,7,Financial Services
aC$04A0F4D7726a,7,Financial Services
-5f42477012b4c9,8,Financial Services
7824C9b3&E87d8e,7,Financial Services
e3CB_6627C02Bd7,8,Financial Services
141892D9e_5c59F,25,Consumer Defensive
13F4154060173_3,7,Consumer Defensive
ECeF82715657b*2,34,Consumer Defensive
B3^7aD039D613ae,40,Consumer Defensive
61^4D9dD8024314,18,Consumer Defensive
41e0347D4B%55fF,24,Consumer Defensive
2_B0B42C6682B16,25,Consumer Defensive
9b0D6478AA6&21A,32,Energy
3d7c96A8432_527,3,Energy
3637500156!7c42,32,Energy
0a5Fbeda1CF8@9b,14,Energy
fA852bf3bcFB=8a,32,Energy
6cDd-F85747F568,24,Energy
718@5bbd73069bb,32,Energy
-0650DCf650BDD8,32,Energy
d_ED9a96A463Cd3,32,Energy
%5864dEA1d41Fd1,32,Energy
f6F64902#72A9D2,40,Energy
6324866&74bF3F3,32,Energy
65426ACeb&64Cb2,28,Energy
CdeEdc1081Ba$E7,32,Energy
b$7e605F1eb9339,32,Energy
b_677c3A39B9cA1,32,Energy
7D6811C0F2A3!41,8,Technology
Cd589d519*b736f,5,Technology
24F=38605726ef7,18,Technology
6A917795#eDAA98,2,Technology
cC00C06709f7-61,31,Technology
1C6A58A2%1c895a,7,Technology
7#B17d239f8A869,24,Technology
343bbBa0=b09a00,24,Technology
DaE32DE&5318378,8,Technology
9B410f9B^Bd6e02,2,Technology
f5D8EbaAdb52c%8,2,Technology
8793a54012b!963,2,Technology
9f4886@5f43D5c4,2,Technology
^ceFf7C9e888855,2,Technology
5791$bCBcB638b0,2,Technology
2A73Ee54cDaC9d_,24,Technology
347a@264f7e4445,2,Technology
1765120+9453835,28,Technology
7^F4E32706cDAc8,2,Technology
0a4B6caBEff7e2&,2,Technology
11a101cc&563d9f,2,Technology
CffE4613bF458-9,2,Technology
17C1375B4D1E*7C,8,Technology
35117%a540E591c,25,Technology
+93ae495340c7B5,4,Technology
c2f3$bb4d51D27e,5,Technology
d_1D7ed97258Fea,6,Technology
422*E80C69fB310,2,Technology
+bE2c8B7b2132cd,40,Technology
2E4F8A%C0f454a3,5,Technology
33e8b86be9334^f,2,Technology
245%64222Da9d8D,40,Technology
c832bC-1F84C866,2,Technology
b900Ad4*04B51b3,9,Technology
b&d154Fca4A3839,2,Technology
8^393cad82a806D,5,Technology
61107abF579*6C1,40,Technology
2_Cf482A5e5e001,3,Technology
2aCD2=d372D7E83,7,Technology
7CEf^1aCae40146,2,Technology
AC8af93B19ca3-d,2,Technology
2f67789&8ed7E94,10,Technology
c2c766D^22bB2C6,28,Technology
BfA3839580b00-1,2,Technology
B239B0@Dd4D37e5,32,Technology
19b8_10b2B273F8,4,Technology
8eDB7c0C8faaE0_,24,Technology
f7D78317f8^cDd2,24,Technology
79b25C838F*58ED,8,Comsumer Cyclical
4f27C0C03=df548,18,Comsumer Cyclical
dBa6Fd7dc58$7A9,7,Comsumer Cyclical
4@6A11291b7A79C,24,Comsumer Cyclical
^074CF61B42D7e5,2,Comsumer Cyclical
f714721bC&ea96A,31,Comsumer Cyclical
119BF816@95e8CA,18,Comsumer Cyclical
ab7fA280C2E4B0*,8,Comsumer Cyclical
CB2727a3f+E3B58,18,Comsumer Cyclical
b33F2E80*f0568a,32,Comsumer Cyclical
e311&17Bbde9E45,18,Comsumer Cyclical
6b0bD2DE$EA7c9c,34,Comsumer Cyclical
*582151F17EFE7A,15,Comsumer Cyclical
564D$841f26633B,32,Comsumer Cyclical
5bF8E!b1adf5DD9,14,Comsumer Cyclical
c3f$36F5820125f,18,Comsumer Cyclical
C75B8825B5-7186,18,Comsumer Cyclical
a0853ba^38b2b90,18,Comsumer Cyclical
8935f2F9f2B=718,25,Comsumer Cyclical
EE015d70#bCFDB1,7,Comsumer Cyclical
d40D9_973a9f663,14,Real Estate
f966b8657Af88-6,7,Real Estate
CC7282785682#7f,4,Real Estate
A-8aEF73236b9cB,24,Real Estate
BeBfc1a&18969A6,7,Real Estate
F67E-9bd3dcf6D9,3,Real Estate
378931c00E744@7,15,Healthcare
A1B581Aa109@7ff,15,Healthcare
9bb2776C2EfdC_4,15,Healthcare
06Aa8cc5B3B7@d4,7,Healthcare
e=c6E7ebecD1135,3,Healthcare
9D0ECa8c_55E64a,15,Healthcare
CaA^41f682b0544,15,Healthcare
1e19c_bD47Df522,31,Healthcare
6=6a33Ed89ff401,15,Healthcare
42ac45279$7a8C6,15,Healthcare
@c5Bc4Bea61451d,15,Healthcare
eD&0003DA5e5284,15,Healthcare
*2ac4fC541BA1E7,14,Healthcare
b0E29d72f7e%26c,15,Healthcare
%820865eFdA9538,15,Healthcare
4EE66+DD81648Bd,15,Healthcare
2%E7872e1846681,5,Healthcare
+eD91c2E1CEB55b,8,Healthcare
52D0@710E718200,3,Healthcare
0D40$0E8cBB073D,15,Healthcare
F483e5FB10B$72d,15,Healthcare
cc9939&98FD7B08,15,Healthcare
C2a39312^1DD4B5,15,Healthcare
D7^b81b4eEDFF58,8,Healthcare
6bB10BA*607ac6D,15,Healthcare
44D25b7b7e51%9e,15,Healthcare
_b8635737a92077,14,Healthcare
82FbF3c16!Ca18E,15,Healthcare
Ec7906F6F&Eaa10,15,Healthcare
fE6f4#D29fB21C3,15,Healthcare
cd3D8d24db00*65,4,Communication Services
498c509466663_7,24,Communication Services
198210DB02c^982,5,Communication Services
27&E04aa3ae1752,24,Communication Services
21&43f036bFCf73,9,Communication Services
693-841EBf8983F,8,Communication Services
2dc6769!cEC28fB,24,Communication Services
-26f2831319a431,2,Communication Services
83fB3_0cE8DBDBD,15,Communication Services
f!B95c1C18De035,18,Communication Services
A4_c0193049F168,24,Communication Services
7eE7a_9E008a744,5,Communication Services
#42541762FAE673,4,Communication Services
6df@1b869e3C598,8,Communication Services
6C73a636bFC1@08,8,Communication Services
B9A1632363f%037,24,Communication Services
5aE5F66=63e38a3,24,Communication Services
cD28a89=F1C4B42,2,Communication Services
56CB28eC16df09_,24,Communication Services
2Ff7480e7cDf^93,18,Communication Services
86fcD770$CAB314,4,Communication Services
b1#3C624c19DEf5,24,Communication Services
B285427*5335498,4,Industrials
f279F52B*D3d5CF,24,Industrials
41C2+173031828c,10,Industrials
9094e648Cc33#5c,6,Industrials
72eB9_3C01a8ae0,5,Industrials
33a9403E^42f89B,2,Industrials
0dFDA8A9a4-6A81,18,Industrials
6f5465=0eeCd5A0,25,Industrials
db46460f-7069bE,7,Industrials
5eec7E78-8F74fd,3,Industrials
8FDd2aa3D53D^D9,10,Industrials
2b4C5!1A777EE07,8,Industrials
9C6!5ace1aE26a2,18,Industrials
b70A5528+1950c5,3,Industrials
B87B91E@5ff32eC,32,Industrials
0D567173a7718_9,32,Industrials
34DbAfd30fD863%,32,Industrials
0e7@38efFb7C072,9,Industrials
9a6176C9426$63d,14,Industrials
0d124EC150*9bDF,10,Industrials
d0F15#12Ef8F341,32,Basic Materials
d00!dB57045EC28,32,Basic Materials
4Fd39FeEb71&b96,24,Basic Materials
f93ADaE2_404460,8,Basic Materials
36E522C60&120c9,31,Basic Materials
cEc4F3abc973^3e,28,Basic Materials
6f0C9b507&Ee2bA,6,Financial Services
4Bfc25E0a0&Cd1c,7,Financial Services
0673288C7@89C5a,25,Financial Services
129!A1799e1e59d,7,Financial Services
3D45$eF93D85e2B,25,Financial Services
9@c1083Bd4f8ed6,10,Financial Services
^56Ef27cf5FE78d,7,Financial Services
Ee131105411fe_E,7,Financial Services
97A6_1d1e22070a,7,Financial Services
ffe@8FC1aa84277,7,Financial Services
4_C610f5A905B41,7,Financial Services
8dfEAa0bBB5=0c5,5,Financial Services
4_825542406a94C,9,Financial Services
f8D1Fc368e8EC7%,28,Financial Services
4e2F5a6C3_AfAAf,32,Consumer Defensive
098b54b2009cb6-,5,Consumer Defensive
357c34&24F60Bf1,18,Consumer Defensive
b353A333_ed0761,34,Consumer Defensive
D0250d1461+DDc2,7,Utilities
762B99ee0ca7-12,12,Utilities
5f66f2C94Cc#629,40,Utilities
e7+591d226ABdbD,32,Energy
d28$A518Ce30305,32,Energy
715bc97f9^230e5,24,Energy
*01296Af1cAF738,32,Energy
A2358db8!5d18E6,14,Energy
cC9e990edDC!aD0,32,Energy
6E#22dBd6dF85a4,9,Energy
62_963e610A032B,18,Energy
021E34E0+Ca5Bb1,2,Technology
6FA5dD5b3889#5F,5,Technology
483840!1B48cD8f,6,Technology
e8621_421dFbCa1,2,Technology
D2B7aaFA3#AcF41,2,Technology
e592D34d83e8c-3,5,Technology
20EdaA1b34E&325,7,Technology
^2247331aFdA958,32,Technology
146eBBF!9D0786C,31,Technology
4F0b@08C2f3C43B,2,Technology
b-78867DC8b3C2e,2,Technology
a811Fe29fF2c$F2,8,Technology
578e3E3D72d7-a8,18,Technology
61Cc10eE=aA421D,5,Technology
f21f11e690F&431,2,Technology
A42e305$d18df55,5,Technology
E8e79c8AAE0*069,12,Technology
447bBC0FD!102AC,6,Technology
e=FBA4E9aD0D53E,5,Technology
830DDF1@F87F79A,2,Technology
031075F71f524%d,31,Technology
1=3B9Ad213Fa59A,2,Technology
6b72!7969e4264B,5,Technology
75F43#D71eB8067,2,Technology
A890256Ce-5badC,24,Technology
dA4bC2337C98b+B,5,Technology
b7C05C1954932-2,5,Technology
92&9D8C031dfc67,5,Technology
33C39a8F!83DFba,2,Technology
7FB9264fA6acD#9,32,Technology
7_D0Fc6592eE5ba,31,Technology
5E10Ef65659@933,15,Technology
2b8BE67F6532A3=,34,Comsumer Cyclical
73-4a8B27346108,7,Comsumer Cyclical
99*5565bB753Ddf,24,Comsumer Cyclical
2_16eE9C1699D89,6,Comsumer Cyclical
F9c10D82D*82ec4,18,Comsumer Cyclical
d037@AA2a06De9b,8,Comsumer Cyclical
1#597B298477a0F,7,Real Estate
d46#B9C84A4F038,32,Real Estate
d0d2CDa6759F!ed,2,Real Estate
11=2a69e7e25dEa,18,Healthcare
F7!d02765E5160b,3,Healthcare
+82a0e46C692A78,6,Healthcare
-1ad4cdADd404C4,15,Healthcare
1215ED8f4&70898,15,Healthcare
164e4fE23_E5D59,24,Healthcare
Bb5E95b1C7E7_C0,15,Healthcare
d5$fE8Bc8153fD4,7,Healthcare
84739c!9BD94F67,14,Healthcare
E3D1%DAAd36639d,2,Healthcare
e31-294C3463573,15,Healthcare
34!0B77bd503530,15,Healthcare
71FB4eA06e884e@,15,Healthcare
1C23c269760@a9d,15,Healthcare
2af401dE27%A81A,15,Healthcare
7*4d0fC95C81f9F,15,Healthcare
55E551d0Ea6D$5C,15,Healthcare
2Db3*7dA3c32D13,15,Healthcare
8826eE3!11a2CEa,15,Healthcare
0764eEf7F8D=b2c,24,Communication Services
4f864CA563*a2D4,8,Communication Services
a6bE2623B43413-,24,Communication Services
8885F7Dc#72132a,24,Communication Services
#360Ebbd450F7Ec,2,Communication Services
590e37a1e1Cb28-,4,Communication Services
32+3b5fbea3c7BA,24,Communication Services
-47fD3896a6Aa1E,4,Communication Services
495c58Fdd=f2394,6,Industrials
124b0#4FB9d240f,32,Industrials
%F16D832b5F941C,12,Industrials
1e5aE@f2452E769,2,Industrials
2B63$4A01304BC5,7,Industrials
1a788e!3754aC86,2,Industrials
9A4%565f6E2Bf23,6,Industrials
41B3fA12510fdd#,7,Industrials
E590e4719B6_16f,2,Industrials
8a577755B#5a996,10,Basic Materials
6&8DcaEF6A81a5C,3,Financial Services
3cef51&D30613A6,15,Financial Services
343B66F#F55aA74,7,Financial Services
288_b08155A6F7c,18,Financial Services
aD48083c4F1cf_b,7,Financial Services
8508D232%bAf8Ee,14,Financial Services
0A893578ad+093b,7,Financial Services
